id;mlu;style;tempo;performer;feel;barsspan;startbar;startbeat;endbar;endbeat;notes;beats;rhythm;subrhythm
267_4;fragment;COOL;UP;Lee Konitz;SWING;1;21;3;21;4;4;2;2,2;0011,11
267_5;line;COOL;UP;Lee Konitz;SWING;3;23;1;25;4;27;12;2,2,2,2,3,2,2,3,2,2,3,2;11,11,11,11,111,11,11,1101,11,11,111,110
267_6;line;COOL;UP;Lee Konitz;SWING;4;26;2;29;4;28;15;2,2,2,2,2,2,2,2,1,2,2,1,2,2,2;11,11,11,11,11,11,11,11,01,11,11,1,0011,11,11
267_7;line;COOL;UP;Lee Konitz;SWING;6;31;4;36;1;34;17;1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1;01,11,11,11,11,11,11,11,0111,11,11,11,11,11,11,1101,01
267_8;line;COOL;UP;Lee Konitz;SWING;5;37;1;41;4;38;18;1,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2;01,11,11,11,11,11,11,111,11,11,11,1101,11,1011,0011,11,11,11
267_9;lick;COOL;UP;Lee Konitz;SWING;5;43;2;47;1;29;16;1,3,1,2,2,2,1,2,3,1,2,2,2,2,2,1;1,1011,1,11,1100,11,01,11,1011,01,1001,11,11,11,11,1
267_10;lick;COOL;UP;Lee Konitz;SWING;5;49;1;53;1;32;16;3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,1;1011,1,1011,1,100011,11,11,011,11,11,11,11,11,11,11,1
267_11;line;COOL;UP;Lee Konitz;SWING;7;55;3;61;3;48;25;1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,2,3,1;1,11,11,11,11,11,11,11,1001,11,11,11,11,01,11,1011,01,11,11,11,11,11,11,1011,1
267_12;lick;COOL;UP;Lee Konitz;SWING;4;62;4;65;2;19;10;1,2,2,2,2,3,2,2,1,2;01,11,11,11,11,1011,11,11,01,11
267_13;line;COOL;UP;Lee Konitz;SWING;8;66;3;73;1;53;27;1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2;01,11,11,11,11,11,11,11,11,11,11,1001,11,11,11,11,11,11,11,11,11,11,01,11,11,111,110
268_1;line;COOL;UP;Lee Konitz;SWING;5;1;3;5;1;29;15;2,2,2,2,2,2,2,2,2,2,2,2,2,2,1;11,11,11,11,11,11,11,11,11,11,11,11,11,11,1
268_2;line;COOL;UP;Lee Konitz;SWING;2;5;2;6;1;6;4;1,2,2,1;1,11,11,1
268_3;line;COOL;UP;Lee Konitz;SWING;3;6;2;8;2;15;8;2,2,2,2,2,2,2,1;11,11,11,11,11,11,11,1
268_4;line;COOL;UP;Lee Konitz;SWING;2;9;1;10;4;14;8;1,3,2,1,2,1,2,2;01,111,11,01,11,1,011,11
268_5;quote;COOL;UP;Lee Konitz;SWING;2;11;2;12;2;6;5;1,2,1,1,1;01,11,1,1,1
268_6;line;COOL;UP;Lee Konitz;SWING;4;13;1;16;2;25;14;1,2,2,2,2,2,2,2,2,2,2,2,1,1;1,11,11,11,11,11,11,11,11,11,11,11,1,1
268_7;line;COOL;UP;Lee Konitz;SWING;4;17;1;20;1;25;13;2,2,2,2,2,2,2,2,2,2,2,2,1;11,11,11,11,11,11,11,11,11,11,11,11,1
268_8;line;COOL;UP;Lee Konitz;SWING;2;20;3;21;3;9;5;2,2,2,2,1;11,11,11,11,0001
268_9;line;COOL;UP;Lee Konitz;SWING;6;22;2;27;3;44;22;2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,3,1,2,3,2,3,1;11,11,11,11,11,11,11,11,11,11,11,01,01,111,11,0111,1,11,1110,11,0111,1
268_10;line;COOL;UP;Lee Konitz;SWING;6;28;4;33;2;32;18;2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,1;11,11,11,11,11,11,11,11,11,11,01,01,11,01,01,11,111,1
269_1;lick;COOL;UP;Lee Konitz;SWING;2;0;4;1;4;8;5;1,2,1,2,2;0001,11,01,11,11
269_2;line;COOL;UP;Lee Konitz;SWING;2;2;3;3;1;5;3;1,3,1;0001,1011,1
269_3;lick;COOL;UP;Lee Konitz;SWING;3;4;1;6;1;14;8;1,2,2,2,2,2,2,1;01,11,11,11,11,011,11,01
269_4;line;COOL;UP;Lee Konitz;SWING;4;6;3;9;1;21;11;1,2,2,2,1,3,2,2,2,2,2;0001,11,11,11,1,111,11,011,11,11,01001
269_5;line;COOL;UP;Lee Konitz;SWING;8;10;2;17;1;46;27;1,2,2,2,2,2,2,2,2,1,3,1,3,1,1,1,1,1,3,1,2,2,2,2,2,1,1;01,11,11,11,010001,11,11,11,11,1,1101,01,1101,01,01,1,01,1,1101,0001,11,11,11,11,11,01,1
269_6;line;COOL;UP;Lee Konitz;SWING;8;18;3;25;2;52;27;1,3,2,2,2,2,2,2,2,2,1,3,2,1,3,1,3,2,2,2,2,2,2,2,2,1,1;01,1101,11,11,11,11,11,11,11,11,1,0111,11,1,0111,1,1101,11,0011,11,11,11,11,110,110,1,1
269_7;line;COOL;UP;Lee Konitz;SWING;3;26;2;28;2;19;9;3,2,3,1,1,3,2,1,3;1011,0110,1011,01,01,111,11,01,1011
269_8;lick;COOL;UP;Lee Konitz;SWING;2;28;4;29;1;4;2;2,2;11,11
269_9;line;COOL;UP;Lee Konitz;SWING;10;30;2;39;1;74;36;3,1,3,2,1,3,2,1,3,2,2,2,1,3,2,2,3,2,3,3,3,2,2,2,1,3,1,3,2,2,2,2,1,2,1,1;1011,01,1011,01001,01,111,11,01,1101,11,11,11,1,1101,11,11,010011,11,1101,1101,1101,11,011,0011,1,010011,1,010011,11,11,11,11,01,11,01,1
269_10;line;COOL;UP;Lee Konitz;SWING;6;41;1;46;3;45;23;2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1;11,11,11,11,11,11,11,010001,010001,11,11,11,11,11,0011,11,11,01,110,1101,000011,11,1
269_11;line;COOL;UP;Lee Konitz;SWING;4;46;4;49;2;23;11;1,1,3,2,2,2,2,3,2,3,2;0001,1,1101,11,11,11,11,010011,11,010011,11
269_12;lick;COOL;UP;Lee Konitz;SWING;3;51;1;53;2;17;9;1,2,2,2,2,2,2,2,2;1,110,11,01001,11,11,11,11,11
269_13;line;COOL;UP;Lee Konitz;SWING;6;54;2;59;4;44;23;1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2;01,1100,1101,11,11,11,11,11,11,11,11,11,11,11,11,11,1,110001,011,11,0001,1,11
269_14;lick;COOL;UP;Lee Konitz;SWING;2;60;3;61;2;8;3;3,3,2;001101,1101,11
269_15;line;COOL;UP;Lee Konitz;SWING;4;62;2;65;4;24;14;2,2,2,1,2,2,2,2,2,1,2,1,1,2;11,11,11,1,11,11,11,11,11,0001,1001,01,1,1001
269_16;line;COOL;UP;Lee Konitz;SWING;4;66;4;69;1;18;10;2,2,2,2,2,2,1,2,2,1;11,11,11,11,11,11,1,1001,000011,01
269_17;line;COOL;UP;Lee Konitz;SWING;7;70;3;76;1;44;23;1,3,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1;01,101001,11,11,11,01,11,11,11,01,110,1101,11,11,11,11,11,11,11,11,11,11,1
269_18;lick;COOL;UP;Lee Konitz;SWING;2;76;2;77;2;9;5;1,2,1,3,2;0001,11,1,1101,11
269_19;line;COOL;UP;Lee Konitz;SWING;4;78;4;81;1;18;9;1,3,2,2,2,2,2,2,2;01,1101,011,11,11,11,11,11,11
269_20;lick;COOL;UP;Lee Konitz;SWING;2;82;3;83;3;8;5;3,2,1,1,1;111,11,1,1,01
269_21;lick;COOL;UP;Lee Konitz;SWING;2;84;3;85;2;7;4;3,1,1,2;1101,1,1,11
269_22;line;COOL;UP;Lee Konitz;SWING;7;86;2;92;4;52;27;2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,2;11,11,11,11,11,11,11,11,11,11,11,11,11,11,011,11,11,01,110,1101,11,11,01001,11,01,1,11
269_23;line;COOL;UP;Lee Konitz;SWING;3;93;3;95;1;20;7;1,3,3,4,4,2,3;0001,111,1110,101011,1111,11,1110
269_24;lick;COOL;UP;Lee Konitz;SWING;3;96;1;98;3;19;11;1,2,2,2,2,2,2,2,2,1,1;01,11,11,11,11,11,11,11,11,1,01
269_25;lick;COOL;UP;Lee Konitz;SWING;1;99;1;99;4;5;4;1,2,1,1;1,110,1,1
269_26;lick;COOL;UP;Lee Konitz;SWING;3;100;4;102;3;15;8;2,3,2,2,2,1,1,2;11,1101,11,11,11,0001,1,011
269_27;line;COOL;UP;Lee Konitz;SWING;3;104;2;106;3;19;10;2,2,2,2,2,2,2,1,2,2;11,11,11,11,11,11,11,01,11,11
269_28;lick;COOL;UP;Lee Konitz;SWING;2;107;1;108;1;9;5;1,2,1,3,2;01,110,01,1011,11
269_29;lick;COOL;UP;Lee Konitz;SWING;2;108;3;109;4;11;5;2,2,3,3,1;1100,11,1101,111,1
269_30;line;COOL;UP;Lee Konitz;SWING;3;110;4;112;2;21;7;3,3,3,3,4,3,2;111,111,111,111,1111,0111,1001
269_31;line;COOL;UP;Lee Konitz;SWING;4;113;3;116;2;20;12;1,2,2,2,2,2,1,1,2,2,2,1;01,11,11,11,11,11,1,1,11,11,11,1
269_32;line;COOL;UP;Lee Konitz;SWING;2;116;3;117;2;8;4;2,2,2,2;11,11,11,11
269_33;line;COOL;UP;Lee Konitz;SWING;8;118;4;125;2;54;27;1,2,3,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2;01,11,111,11,011,11,111,11,010011,11,1001,010011,11,11,11,010001,010001,0110,1,1,11,11,11,11,1,11,11
269_34;line;COOL;UP;Lee Konitz;SWING;3;126;3;128;3;17;9;1,2,2,2,2,2,2,2,2;01,11,11,11,11,11,11,11,11
269_35;line;COOL;UP;Lee Konitz;SWING;4;129;1;132;1;23;13;2,2,2,2,1,2,2,2,1,3,1,2,1;11,11,11,11,1,11,11,11,1,1101,01,11,1
269_36;lick;COOL;UP;Lee Konitz;SWING;2;132;4;133;1;3;2;2,1;11,1
269_37;lick;COOL;UP;Lee Konitz;SWING;5;133;4;137;3;26;16;2,1,2,1,2,1,1,1,3,2,2,3,1,1,2,1;11,1,11,01,0011,01,01,1,1101,11,11,111,1,1,0011,1
270_1;line;COOL;UP;Lee Konitz;SWING;7;1;1;7;3;50;27;1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,3,1,3,1,1,1;0001,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,111,01,11,01,1101,01,1011,01,1,1
270_2;line;COOL;UP;Lee Konitz;SWING;4;9;1;12;1;25;13;1,2,2,3,2,2,2,2,2,3,2,1,1;01,11,11,111,11,11,11,11,11,111,1001,0001,01
270_3;line;COOL;UP;Lee Konitz;SWING;1;14;1;14;4;7;4;2,2,2,1;11,11,11,01
270_4;line;COOL;UP;Lee Konitz;SWING;5;15;3;19;3;29;17;1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1;01,01,11,11,11,11,11,1,11,11,11,11,11,11,011,1,1
270_5;lick;COOL;UP;Lee Konitz;SWING;2;20;3;21;3;7;5;2,2,1,1,1;11,11,1,1,1
270_6;lick;COOL;UP;Lee Konitz;SWING;3;23;2;25;1;9;7;1,1,1,1,2,2,1;01,01,01,01,11,011,01
270_7;line;COOL;UP;Lee Konitz;SWING;4;26;1;29;2;25;14;1,2,2,2,2,2,3,2,2,1,2,2,1,1;01,110,11,11,11,11,1101,011,011,01,11,11,1,1
270_8;line;COOL;UP;Lee Konitz;SWING;3;30;1;32;1;13;8;1,2,1,2,3,2,1,1;0001,011,01,11,111,011,01,1
270_9;line;COOL;UP;Lee Konitz;SWING;8;32;4;39;4;46;26;1,2,1,2,3,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2;01,11,01,11,1011,1,11,111,11,1001,11,0110,11,110,11,11,11,1,11,11,11,1,1,01,1,011
270_10;line;COOL;UP;Lee Konitz;SWING;7;41;4;47;4;49;24;2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2;11,11,11,11,11,11,11,11,11,11,11,11,11,11,1011,11,11,11,11,11,11,11,11,11
270_11;line;COOL;UP;Lee Konitz;SWING;5;49;3;53;4;33;18;2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,1,1;11,11,110,11,111,01,11,11,11,11,11,11,11,11,11,1,1,1
270_12;lick;COOL;UP;Lee Konitz;SWING;3;55;1;57;2;14;10;2,1,2,1,1,1,2,2,1,1;11,1,11,01,1,01,11,11,1,01
270_13;line;COOL;UP;Lee Konitz;SWING;4;58;2;61;2;23;13;2,2,2,2,2,2,2,2,1,2,2,1,1;11,11,11,11,11,11,11,11,1,11,11,1,01
270_14;line;COOL;UP;Lee Konitz;SWING;4;62;1;65;1;22;13;1,2,1,1,2,2,2,2,2,2,2,2,1;0001,011,01,1,11,11,11,11,11,11,11,11,01
271_1;lick;COOL;MEDIUM;Lee Konitz;SWING;2;0;3;1;1;4;3;1,1,2;1,1,11
271_2;lick;COOL;MEDIUM;Lee Konitz;SWING;2;2;2;3;1;7;4;2,2,2,1;11,11,11,01
271_3;lick;COOL;MEDIUM;Lee Konitz;SWING;5;3;4;7;2;23;11;2,2,2,2,2,2,2,3,2,2,2;11,11,11,11,11,11,11,00111,11,11,11
271_4;line;COOL;MEDIUM;Lee Konitz;SWING;3;8;1;10;4;21;12;1,2,2,2,2,2,2,2,2,2,1,1;01,11,11,11,11,11,11,11,11,11,000001,1
271_5;line;COOL;MEDIUM;Lee Konitz;SWING;4;12;2;15;1;22;12;2,2,2,2,2,2,2,2,2,2,1,1;11,11,11,11,11,11,11,11,010001,11,1,1
271_6;melody;COOL;MEDIUM;Lee Konitz;SWING;5;15;4;19;3;25;13;2,2,2,2,1,2,2,2,2,2,2,2,2;11,11,11,11,1,1100,010001,11,11,11,010001,11,010001
271_7;line;COOL;MEDIUM;Lee Konitz;SWING;3;19;4;21;1;11;6;1,2,2,2,3,1;0001,010001,11,11,01011,1
271_8;line;COOL;MEDIUM;Lee Konitz;SWING;8;22;4;29;3;62;28;2,1,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,2,2,3,3,3,3,3,3,4,2;11,1,11,11,11,11,11,11,11,11,11,11,01,1101,1,11,11,11,11,11,0111,0111,0111,0111,0111,010011,001111,11
271_9;line;COOL;MEDIUM;Lee Konitz;SWING;4;30;3;33;1;24;11;1,3,2,2,3,3,2,1,2,3,2;0001,111,11,11,111,0111,11,01,110,1101,11
271_10;line;COOL;MEDIUM;Lee Konitz;SWING;5;33;4;37;1;26;14;1,2,2,2,2,2,2,2,2,1,2,2,3,1;0001,010001,11,11,11,11,11,11,11,01,11,11,001011,1
271_11;line;COOL;MEDIUM;Lee Konitz;SWING;6;38;1;43;1;36;20;1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1;0001,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1
271_12;line;COOL;MEDIUM;Lee Konitz;SWING;5;44;2;48;3;41;18;3,2,3,1,3,2,2,2,2,2,2,2,2,2,3,2,3,3;01000011,11,000111,1,1101,11,11,11,11,11,11,11,11,11,0111,11,01011,001011
271_13;line;COOL;MEDIUM;Lee Konitz;SWING;5;49;2;53;1;34;16;3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,3;1011,0111,11,11,11,11,11,11,11,11,1,11,11,11,1100,1101
271_14;lick;COOL;MEDIUM;Lee Konitz;SWING;8;54;3;61;2;79;28;1,2,2,2,2,2,2,1,1,2,1,2,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4;01,11,11,1001,11,11,11,0001,1,11,0001,11,0111,111,1011,1111,1111,1011,1011,1111,1111,10111,010111,011011,010111,1111,1111,1111
271_15;line;COOL;MEDIUM;Lee Konitz;SWING;6;62;2;67;3;42;22;3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2;010011,11,11,1,11,11,11,11,11,011,010001,010001,1,11,11,1001,1,11,11,11,11,010001
271_16;lick;COOL;MEDIUM;Lee Konitz;SWING;2;68;4;69;1;5;2;3,2;111,1001
271_17;line;COOL;MEDIUM;Lee Konitz;SWING;3;69;3;71;3;18;9;1,3,3,3,1,2,2,2,1;01,1011,0111,0111,1,11,11,11,1
271_18;line;COOL;MEDIUM;Lee Konitz;SWING;6;71;4;76;1;31;18;2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1;11,11,11,11,001001,01000001,1,1,11,11,1,11,11,11,11,1,11,1
271_19;lick;COOL;MEDIUM;Lee Konitz;SWING;2;76;2;77;1;7;4;1,2,2,2;0001,0011,11,11
271_20;line;COOL;MEDIUM;Lee Konitz;SWING;1;78;2;78;3;4;2;3,1;111,1
271_21;line;COOL;MEDIUM;Lee Konitz;SWING;2;78;4;79;2;9;3;4,4,1;01010101,1111,1
271_22;line;COOL;MEDIUM;Lee Konitz;SWING;3;79;3;81;1;25;7;4,4,4,4,2,4,3;1111,1111,1111,011011,0011,1111,1110
272_1;line;COOL;UP;Lee Konitz;SWING;5;-1;4;3;1;27;14;2,2,2,2,2,2,2,2,2,2,2,2,2,1;11,11,11,11,11,11,11,11,1001,11,11,11,11,1
272_2;lick;COOL;UP;Lee Konitz;SWING;2;4;3;5;1;5;3;2,2,1;11,11,1
272_3;line;COOL;UP;Lee Konitz;SWING;4;6;1;9;2;23;12;1,2,2,2,2,2,2,2,2,2,2,2;01,11,1001,11,11,11,11,11,11,11,11,11
272_4;lick;COOL;UP;Lee Konitz;SWING;4;10;4;13;2;12;8;1,2,1,1,2,2,2,1;0001,011,01,01,1001,011,011,1
272_5;line;COOL;UP;Lee Konitz;SWING;3;14;1;16;3;19;11;2,1,1,2,2,2,2,2,2,2,1;11,1,1,11,11,11,11,11,11,11,1
272_6;line;COOL;UP;Lee Konitz;SWING;7;17;3;23;1;43;23;2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1;11,11,11,11,11,11,11,1,11,11,11,11,11,1001,011,1,11,11,11,11,11,11,1
272_7;lick;COOL;UP;Lee Konitz;SWING;4;24;4;27;3;17;11;2,2,1,2,2,2,2,1,1,1,1;11,011,1,11,11,11,11,1,1,1,1
272_8;lick;COOL;UP;Lee Konitz;SWING;2;29;3;30;1;4;3;2,1,1;011,1,1
272_9;line;COOL;UP;Lee Konitz;SWING;5;30;4;34;1;25;14;2,2,2,2,1,2,2,2,2,2,1,2,2,1;011,11,11,11,01,11,11,11,11,011,01,11,11,1
272_10;line;COOL;UP;Lee Konitz;SWING;5;35;4;39;3;29;16;2,2,2,2,2,2,2,2,1,1,3,1,1,2,3,1;11,11,11,11,11,11,11,11,0001,01,111,01,01,11,111,1
272_11;line;COOL;UP;Lee Konitz;SWING;11;40;4;50;2;58;33;1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2;0001,011,1,1,11,11,11,11,11,11,1,1,11,1,11,1,1001,01,11,1,11,11,11,11,1001,11,11,11,11,11,11,111,11
272_12;line;COOL;UP;Lee Konitz;SWING;7;51;3;57;1;44;23;1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,3,1;0001,011,1001,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,01,1101,011,111,1
272_13;line;COOL;UP;Lee Konitz;SWING;4;58;2;61;1;22;12;1,2,1,2,2,3,1,2,2,3,2,1;01,11,01,11,11,1011,01,11,11,1011,11,1
272_14;line;COOL;UP;Lee Konitz;SWING;4;62;2;65;1;23;12;2,2,2,2,2,2,2,2,1,3,1,2;11,11,11,11,11,11,11,11,01,111,01,11
273_1;theme;COOL;MEDIUM UP;Lee Konitz;SWING;5;1;4;5;3;28;16;1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1;000001,01,11,11,11,11,1001,11,11,01,11,11,11,11,11,01
273_2;line;COOL;MEDIUM UP;Lee Konitz;SWING;6;6;3;11;2;35;20;2,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2;11,111,11,11,11,11,11,11,1,1,1,1,1,11,11,010001,01,11,1001,11
273_3;line;COOL;MEDIUM UP;Lee Konitz;SWING;4;12;2;15;1;32;12;2,3,3,3,3,4,2,4,2,3,2,1;11,111,111,111,111,1111,11,1111,11,111,1001,1
273_4;line;COOL;MEDIUM UP;Lee Konitz;SWING;3;15;3;17;1;24;7;3,4,4,5,4,3,1;111,1111,1111,11111,1111,0111,1
274_1;rhythm;HARDBOP;MEDIUM;Lee Morgan;SWING;3;1;4;3;3;20;8;1,3,4,3,3,2,3,1;01,111,1111,0111,0111,0110,100101,01
274_2;rhythm;HARDBOP;MEDIUM;Lee Morgan;SWING;3;5;3;7;4;23;10;2,3,3,3,3,2,1,2,3,1;011,1101,111,111,111,11,01,0110,111,1
274_3;line;HARDBOP;MEDIUM;Lee Morgan;SWING;4;8;3;11;3;35;13;2,3,2,3,2,2,3,4,5,2,2,2,3;0110,1011,11,0111,11,11,000111,100111,10001111,11,110,010001,1101
274_4;lick;HARDBOP;MEDIUM;Lee Morgan;SWING;4;12;2;15;2;18;9;3,2,2,2,2,2,2,1,2;111,110,110,110,1100,1100,110,1,11
274_5;line;HARDBOP;MEDIUM;Lee Morgan;SWING;2;16;4;17;1;5;2;4,1;010111,1
274_6;lick;HARDBOP;MEDIUM;Lee Morgan;SWING;1;18;1;18;1;2;1;2;0110
274_7;line;HARDBOP;MEDIUM;Lee Morgan;SWING;6;18;2;23;4;53;21;2,2,4,2,3,3,2,2,3,2,2,4,2,4,4,2,2,2,2,3,1;11,11,01111,11,111,0111,11,11,111,011,1001,1111,11,001111,001111,011,11,11,1100,111,1
274_8;line;HARDBOP;MEDIUM;Lee Morgan;SWING;6;25;1;30;2;91;22;5,5,4,4,4,5,4,5,4,4,2,4,6,3,6,4,4,4,3,5,4,2;101111,01010111,1111,1111,1111,11111,1111,101111,1111,1111,0110,1111,111111,0111,1011111,1111,1111,1111,1101,11111,1111,110
274_9;line;HARDBOP;MEDIUM;Lee Morgan;SWING;6;31;1;36;3;96;23;3,4,6,5,3,4,4,4,4,3,3,6,4,5,4,4,6,5,4,5,4,3,3;0111,1111,111111,10101011,0111,1111,1111,10111,1111,111,0111,11011110,1111,11111,1111,1111,10111101,111110,110101,111110,1111,0111,011100
274_10;lick;HARDBOP;MEDIUM;Lee Morgan;SWING;2;36;4;37;4;13;5;2,4,4,2,1;011,011011,011110,11,1
274_11;lick;HARDBOP;MEDIUM;Lee Morgan;SWING;1;38;1;38;3;10;3;4,4,2;001111,1111,001001
274_12;line;HARDBOP;MEDIUM;Lee Morgan;SWING;4;39;2;42;2;56;13;3,4,5,6,4,4,4,4,4,6,6,4,2;0111,1111,101111,100101001011,1111,101011,1111,1111,1111,10101111,1011111,1111,1100
274_13;lick;HARDBOP;MEDIUM;Lee Morgan;SWING;6;42;4;47;4;75;21;3,2,1,2,5,4,4,4,5,3,4,4,3,4,5,4,5,4,4,4,1;00000111,000011,01,110,11111,1111,1111,1111,110111,111,1111,1111,111,010111,011111,1111,0011111,10111,10111,1111,1
274_14;line;HARDBOP;MEDIUM;Lee Morgan;SWING;3;48;1;50;4;27;11;3,5,3,4,3,2,1,2,1,2,1;0111,111110,1110,011011,01000011,110,1,110,1,110,1
274_15;line;HARDBOP;MEDIUM;Lee Morgan;SWING;5;51;1;55;2;42;18;1,3,2,2,6,3,1,3,1,4,2,1,4,1,3,2,2,1;01,111,11,11,111111,0111,01,1101,01,111001,11,1,00111100,0001,0111,011,11,1
274_16;line;HARDBOP;MEDIUM;Lee Morgan;SWING;6;56;1;61;3;50;22;1,3,3,2,2,4,2,2,2,2,2,2,2,1,3,2,4,3,2,2,3,1;01,010011,0111,11,000101,1111,11,11,0011,11,011,11,0011,000001,0001011,11,010111,0111,11,11,1101,1
275_1;lick;HARDBOP;UP;Lee Morgan;SWING;4;1;2;4;2;14;11;1,1,1,1,1,1,2,1,2,1,2;01,01,1,1,1,1,11,01,1001,0001,11
275_2;line;HARDBOP;UP;Lee Morgan;SWING;4;5;1;8;4;25;14;1,2,2,1,1,2,2,2,2,2,1,2,2,3;0001,11,11,1,1,11,011,011,11,11,1,11,11,1011
275_3;line;HARDBOP;UP;Lee Morgan;SWING;10;10;1;19;3;75;39;2,2,2,2,2,2,3,1,2,2,2,3,2,2,1,2,2,2,1,2,3,1,3,1,3,1,3,1,3,1,3,1,3,2,2,2,1,1,1;11,11,11,11,11,11,1011,01,11,11,11,111,11,11,01,11,11,11,01,11,1101,01,1011,01,111,01,111,01,111,01,111,01,111,0011,011,011,0001,01,1
275_4;line;HARDBOP;UP;Lee Morgan;SWING;11;20;2;30;1;71;40;1,2,1,3,1,3,1,3,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,3,2,2,2,1,2,2,3,2,2,1,3,1;0001,011,01,1011,01,111,01,111,1,1001,11,11,1,01,1,1,11,11,11,1,11,1,11,11,11,1,11,111,11,11,11,1,11,11,111,11,11,1,1101,01
275_5;line;HARDBOP;UP;Lee Morgan;SWING;5;30;3;34;4;34;18;1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2;0001,01,11,11,11,11,11,11,1011,11,11,0001,11,11,11,11,11,11
275_6;line;HARDBOP;UP;Lee Morgan;SWING;3;35;2;37;4;17;9;1,1,1,2,3,1,4,1,3;0001,0001,01,11,1101,01,10111,01,111
275_7;line;HARDBOP;UP;Lee Morgan;SWING;4;38;4;41;3;22;12;2,2,2,1,3,2,2,3,1,1,2,1;11,11,1001,01,111,11,11,1011,01,1,11,1
275_8;lick;HARDBOP;UP;Lee Morgan;SWING;2;42;2;43;1;4;4;1,1,1,1;1,1,1,1
275_9;lick;HARDBOP;UP;Lee Morgan;SWING;9;43;3;51;3;42;26;1,2,2,1,2,3,2,1,3,2,1,2,1,2,1,2,3,1,2,1,1,1,1,2,1,1;0001,11,011,0001,11,1011,011,01,1011,11,0001,011,1,1001,1,11,111,01,11,01,1,01,0001,11,01,1
275_10;line;HARDBOP;UP;Lee Morgan;SWING;14;52;2;65;1;100;52;1,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,3,1,3,2,2,2,1,2,3,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,3,2,2,2,3,1,2,2,2,2,1;0001,11,11,01,11,11,11,1011,01,11,11,11,11,11,11,11,11,1101,01,111,11,11,11,01,11,1011,01,111,01,11,11,11,11,11,01,011,11,11,01,11,11,1011,11,011,11,1011,01,0110,11,11,11,1
275_11;lick;HARDBOP;UP;Lee Morgan;SWING;2;66;2;67;3;5;4;1,1,2,1;01,1,11,1
275_12;line;HARDBOP;UP;Lee Morgan;SWING;4;69;1;72;1;23;12;2,2,1,2,2,2,2,2,2,3,2,1;0110,11,01,11,011,11,0110,11,11,1101,011,01
275_13;line;HARDBOP;UP;Lee Morgan;SWING;17;72;4;88;4;115;59;1,1,3,2,3,2,2,3,1,3,2,2,2,2,2,2,2,2,3,2,2,2,1,3,1,2,2,2,2,3,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2;01,1,111,11,0111,11,11,1011,01,1011,11,11,11,11,011,011,011,11,111,011,11,11,1,111,01,11,11,11,11,111,11,0001,01,1,11,1,11,11,011,11,1001,11,1,1001,011,11,11,11,11,1001,11,11,1011,11,11,01,11,11,11
